source,target,mor
Tbp,Il13,1.0
Tbp,Itpr1,1.0
Tbp,Kdm2a,1.0
Tbp,Klf6,1.0
Tbp,Lima1,1.0
Tbp,Luc7l2,1.0
Tbp,Mb,1.0
Tbp,Ncor2,1.0
Tbp,Picalm,1.0
Tbp,Pnkp,1.0
Tbp,Prpf31,1.0
Tbp,Prrc2b,1.0
Tbp,Rabgap1l,1.0
Tbp,Runx1,1.0
Tbp,Samd4,1.0
Tbp,Sec22c,1.0
Tbp,Serpine1,1.0
Tbp,Smtn,1.0
Tbp,St6gal1,1.0
Tbp,Tgif1,1.0
Tbp,Thumpd3,1.0
Tbp,Usp3,1.0
Tbp,Usp45,1.0
Tbp,Zmynd8,1.0
Tbx21,Cxcr3,1.0
Tbx21,Gata3,1.0
Tbx21,Ifng,1.0
Tbx21,Il4,-1.0
Tbx21,Akna,1.0
Tbx21,Il12rb2,1.0
Tbx21,Il21r,1.0
Tbx21,Sema4d,1.0
Tbx21,Slamf7,1.0
Tbx21,9930021J03Rik,1.0
Tbx21,Add3,1.0
Tbx21,Ank3,1.0
Tbx21,Arhgap25,1.0
Tbx21,Auts2,1.0
Tbx21,Ccdc88c,1.0
Tbx21,Cd226,1.0
Tbx21,Chn2,1.0
Tbx21,Ciita,1.0
Tbx21,Clmn,1.0
Tbx21,Crtam,1.0
Tbx21,Cxcr4,1.0
Tbx21,Cyth1,1.0
Tbx21,Cytip,1.0
Tbx21,Dennd3,1.0
Tbx21,Dock10,1.0
Tbx21,Dock2,1.0
Tbx21,Ebf1,1.0
Tbx21,Egr2,1.0
Tbx21,Ern1,1.0
Tbx21,Evl,1.0
Tbx21,Fyn,1.0
Tbx21,Galnt10,1.0
Tbx21,Gas7,1.0
Tbx21,Gfi1,1.0
Tbx21,Gramd1b,1.0
Tbx21,Grap2,1.0
Tbx21,Hivep1,1.0
Tbx21,Ikzf1,1.0
Tbx21,Ikzf3,1.0
Tbx21,Il10ra,1.0
Tbx21,Il1r1,1.0
Tbx21,Inpp5d,1.0
Tbx21,Irf4,1.0
Tbx21,Itk,1.0
Tbx21,Kdm2b,1.0
Tbx21,Klhl6,1.0
Tbx21,Ksr1,1.0
Tbx21,Lrig1,1.0
Tbx21,Mtss1,1.0
Tbx21,Nlrc5,1.0
Tbx21,Pah,1.0
Tbx21,Pde4d,1.0
Tbx21,Plac8,1.0
Tbx21,Plec,1.0
Tbx21,Prkcq,1.0
Tbx21,Prlr,1.0
Tbx21,Pstpip1,1.0
Tbx21,Rab27a,1.0
Tbx21,Rac2,1.0
Tbx21,Rasgrp1,1.0
Tbx21,Rassf5,1.0
Tbx21,Rgs3,1.0
Tbx21,Rhoh,1.0
Tbx21,Rreb1,1.0
Tbx21,Septin9,1.0
Tbx21,Sh3bp5,1.0
Tbx21,Smyd3,1.0
Tbx21,Stk17b,1.0
Tbx21,Syne2,1.0
Tbx21,Tbc1d14,1.0
Tbx21,Tcf7,1.0
Tbx21,Tiam1,1.0
Tbx21,Tmc6,1.0
Tbx21,Tmem131,1.0
Tbx21,Tnfrsf8,1.0
Tbx21,Tox2,1.0
Tcf12,Erc1,1.0
Tcf12,Ppp3ca,1.0
Tcf12,Wwtr1,1.0
Tcf12,Ablim1,1.0
Tcf12,Abr,1.0
Tcf12,Adgrl2,1.0
Tcf12,Antxr2,1.0
Tcf12,Arhgap23,1.0
Tcf12,Arhgef3,1.0
Tcf12,Arid1b,1.0
Tcf12,Bnc2,1.0
Tcf12,Cast,1.0
Tcf12,Ccdc12,1.0
Tcf12,Cemip2,1.0
Tcf12,Chd9,1.0
Tcf12,Clip2,1.0
Tcf12,Cnih3,1.0
Tcf12,Crim1,1.0
Tcf12,Ctnna1,1.0
Tcf12,Cuedc1,1.0
Tcf12,Daam1,1.0
Tcf12,Dip2c,1.0
Tcf12,Dpysl2,1.0
Tcf12,Fndc3b,1.0
Tcf12,Fto,1.0
Tcf12,Gas7,1.0
Tcf12,Hivep3,1.0
Tcf12,Iqgap2,1.0
Tcf12,Itpr2,1.0
Tcf12,Jarid2,1.0
Tcf12,Jazf1,1.0
Tcf12,Kdm2b,1.0
Tcf12,Klf13,1.0
Tcf12,Limch1,1.0
Tcf12,Lims1,1.0
Tcf12,Lpp,1.0
Tcf12,Lrch1,1.0
Tcf12,Ltbp1,1.0
Tcf12,Macf1,1.0
Tcf12,Mbnl1,1.0
Tcf12,Med15,1.0
Tcf12,Nfib,1.0
Tcf12,Nrp2,1.0
Tcf12,Palld,1.0
Tcf12,Pard3b,1.0
Tcf12,Pcx,1.0
Tcf12,Pde4d,1.0
Tcf12,Plcb1,1.0
Tcf12,Plxna2,1.0
Tcf12,Prickle2,1.0
Tcf12,Prkce,1.0
Tcf12,Prrc2b,1.0
Tcf12,Ptk2,1.0
Tcf12,Ptprk,1.0
Tcf12,Rapgef4,1.0
Tcf12,Rbms3,1.0
Tcf12,Rbpj,1.0
Tcf12,Sbno2,1.0
Tcf12,Sertad2,1.0
Tcf12,Sh3rf1,1.0
Tcf12,Slc37a1,1.0
Tcf12,Spats2l,1.0
Tcf12,Svil,1.0
Tcf12,Tbc1d1,1.0
Tcf12,Tcf4,1.0
Tcf12,Tead1,1.0
Tcf12,Thada,1.0
Tcf12,Tiam2,1.0
Tcf12,Tnrc6b,1.0
Tcf12,Vgll4,1.0
Tcf12,Wipf1,1.0
Tcf12,Wwc1,1.0
Tcf12,Zbtb38,1.0
Tcf12,Zdhhc14,1.0
Tcf12,Zfhx3,1.0
Tcf12,Zfp608,1.0
Tcf3,Cdk6,-1.0
Tcf3,Cr2,1.0
Tcf3,Anp32a,1.0
Tcf3,Axin1,1.0
Tcf3,Ciita,1.0
Tcf3,Kdm2b,1.0
Tcf3,Mad1l1,1.0
Tcf3,Med15,1.0
Tcf3,Nup210,1.0
Tcf3,Piezo1,1.0
Tcf3,Pstpip1,1.0
Tcf3,Ralgds,1.0
Tcf3,Slc37a1,1.0
Tcf3,Vav2,1.0
Tcf4,Abcb1a,1.0
Tcf4,Abcb1b,1.0
Tcf4,Ccnd1,1.0
Tcf4,Nrxn1,1.0
Tcf4,Vim,1.0
Tcf4,Cd44,1.0
Tcf4,Hdac7,1.0
Tcf4,Nol4l,1.0
Tcf4,Sptbn1,1.0
Tcf4,Add3,1.0
Tcf4,Areg,1.0
Tcf4,Arid5b,1.0
Tcf4,Asap2,1.0
Tcf4,Atp8b1,1.0
Tcf4,C77080,1.0
Tcf4,Cd9,1.0
Tcf4,Cdk6,1.0
Tcf4,Cep112,1.0
Tcf4,Chn2,1.0
Tcf4,Daam1,1.0
Tcf4,Ehbp1,1.0
Tcf4,Epb41l1,1.0
Tcf4,Epb41l2,1.0
Tcf4,Epha6,1.0
Tcf4,Eri3,1.0
Tcf4,Fgd5,1.0
Tcf4,Frmd3,1.0
Tcf4,Gls,1.0
Tcf4,Golim4,1.0
Tcf4,Il33,1.0
Tcf4,Lima1,1.0
Tcf4,Limch1,1.0
Tcf4,Lnx1,1.0
Tcf4,Maml2,1.0
Tcf4,Mef2c,1.0
Tcf4,Naaladl2,1.0
Tcf4,Nr3c2,1.0
Tcf4,Oxr1,1.0
Tcf4,Pcdh1,1.0
Tcf4,Phactr2,1.0
Tcf4,Plcb1,1.0
Tcf4,Plekhg1,1.0
Tcf4,Pparg,1.0
Tcf4,Prkch,1.0
Tcf4,Prr5l,1.0
Tcf4,Slc25a28,1.0
Tcf4,Spred2,1.0
Tcf4,St14,1.0
Tcf4,Tbl1xr1,1.0
Tcf4,Tead1,1.0
Tcf4,Tgif1,1.0
Tcf4,Tmem131,1.0
Tcf4,Trio,1.0
Tcf4,Trpc6,1.0
Tcf4,Trps1,1.0
Tcf4,Usp3,1.0
Tcf4,Utrn,1.0
Tcf4,Wnt4,1.0
Tcf4,Yap1,1.0
Tcf4,Zbtb7b,1.0
Tcf4,Zfp608,1.0
Tcf7,Axin2,1.0
Tcf7,Bcl2,1.0
Tcf7,Birc5,1.0
Tcf7,Lef1,1.0
Tcf7,Snai2,1.0
Tcf7,Ccnd2,1.0
Tcf7,Etl4,1.0
Tcf7,Tcf3,1.0
Tcf7,Ankrd28,1.0
Tcf7,Antxr2,1.0
Tcf7,Arhgap15,1.0
Tcf7,Birc3,1.0
Tcf7,Camk4,1.0
Tcf7,Ccnd1,1.0
Tcf7,Cd86,1.0
Tcf7,Cdk17,1.0
Tcf7,Cdyl,1.0
Tcf7,Coro1c,1.0
Tcf7,Cpped1,1.0
Tcf7,Crem,1.0
Tcf7,Dmd,1.0
Tcf7,Dock10,1.0
Tcf7,Dst,1.0
Tcf7,Fyb,1.0
Tcf7,Gpr15,1.0
Tcf7,Grm7,1.0
Tcf7,Gtf2f2,1.0
Tcf7,Hbs1l,1.0
Tcf7,Ikzf1,1.0
Tcf7,Ikzf3,1.0
Tcf7,Kcnk1,1.0
Tcf7,Map3k1,1.0
Tcf7,Marchf8,1.0
Tcf7,Mmp20,1.0
Tcf7,Nkd1,1.0
Tcf7,Numb,1.0
Tcf7,Pde7a,1.0
Tcf7,Phactr1,1.0
Tcf7,Plec,1.0
Tcf7,Prr5l,1.0
Tcf7,Ptprc,1.0
Tcf7,Qpct,1.0
Tcf7,Rbpj,1.0
Tcf7,Rgs6,1.0
Tcf7,Rhoh,1.0
Tcf7,Rin3,1.0
Tcf7,Rtn4,1.0
Tcf7,Skap1,1.0
Tcf7,Sox6,1.0
Tcf7,Sp100,1.0
Tcf7,Tgfbr3,1.0
Tcf7,Tnfrsf11b,1.0
Tcf7,Tnfrsf19,1.0
Tcf7,Trio,1.0
Tcf7,Usp48,1.0
Tcf7,Wnk1,1.0
Tcf7,Zbtb20,1.0
Tcf7,Zfpm2,1.0
Tcf7l2,Abcb1a,1.0
Tcf7l2,Abcb1b,1.0
Tcf7l2,Axin2,1.0
Tcf7l2,Birc5,1.0
Tcf7l2,Ccnd1,1.0
Tcf7l2,Cd44,1.0
Tcf7l2,Ctnnb1,1.0
Tcf7l2,Dkk1,1.0
Tcf7l2,Fgf18,1.0
Tcf7l2,Glce,1.0
Tcf7l2,Gli2,1.0
Tcf7l2,Lef1,1.0
Tcf7l2,Mmp7,1.0
Tcf7l2,Myc,1.0
Tcf7l2,Snai2,1.0
Tcf7l2,Sp5,1.0
Tcf7l2,Stat3,1.0
Tcf7l2,Tcf7,1.0
Tcf7l2,Tnfrsf11b,1.0
Tcf7l2,Vim,-1.0
Tead1,Msln,1.0
Tead1,Adgrl2,1.0
Tead1,Amotl2,1.0
Tead1,Gtdc1,1.0
Tead1,Itga1,1.0
Tead1,Osbpl9,1.0
Tead1,Sorbs2,1.0
Tead1,Tacc1,1.0
Tead1,Afap1,1.0
Tead1,Ahnak,1.0
Tead1,Ank3,1.0
Tead1,Ano6,1.0
Tead1,Apbb2,1.0
Tead1,Arhgap24,1.0
Tead1,Arhgap29,1.0
Tead1,Arhgap35,1.0
Tead1,Arnt2,1.0
Tead1,Asap1,1.0
Tead1,Asap2,1.0
Tead1,Bcar3,1.0
Tead1,Cacna2d1,1.0
Tead1,Cald1,1.0
Tead1,Capn2,1.0
Tead1,Cast,1.0
Tead1,Clic5,1.0
Tead1,Clip4,1.0
Tead1,Cnot1,1.0
Tead1,Crim1,1.0
Tead1,Ctnna1,1.0
Tead1,Daam1,1.0
Tead1,Denn2b,1.0
Tead1,Dgkb,1.0
Tead1,Dlc1,1.0
Tead1,Dlgap1,1.0
Tead1,Dnmbp,1.0
Tead1,Dst,1.0
Tead1,Egfr,1.0
Tead1,Eml1,1.0
Tead1,Eps8,1.0
Tead1,Ext1,1.0
Tead1,Fam160a1,1.0
Tead1,Fat1,1.0
Tead1,Fez2,1.0
Tead1,Fhl2,1.0
Tead1,Flnb,1.0
Tead1,Fmn2,1.0
Tead1,Frmd6,1.0
Tead1,Fto,1.0
Tead1,Gmds,1.0
Tead1,Gulp1,1.0
Tead1,Hdac9,1.0
Tead1,Inpp4b,1.0
Tead1,Iqschfp,1.0
Tead1,Itgb1,1.0
Tead1,Itsn1,1.0
Tead1,Jcad,1.0
Tead1,Kcnma1,1.0
Tead1,Kdm4c,1.0
Tead1,Kif13a,1.0
Tead1,Ktn1,1.0
Tead1,Lamc1,1.0
Tead1,Lamc2,1.0
Tead1,Limch1,1.0
Tead1,Lpp,1.0
Tead1,Macf1,1.0
Tead1,Maml2,1.0
Tead1,Mbnl1,1.0
Tead1,Mbnl2,1.0
Tead1,Mical2,1.0
Tead1,Mylk,1.0
Tead1,Nav2,1.0
Tead1,Ndst1,1.0
Tead1,Nek7,1.0
Tead1,Nrp2,1.0
Tead1,Nrxn3,1.0
Tead1,Palld,1.0
Tead1,Pam,1.0
Tead1,Pard3b,1.0
Tead1,Pbx1,1.0
Tead1,Pcyt1a,1.0
Tead1,Pde4b,1.0
Tead1,Pde4d,1.0
Tead1,Pdgfc,1.0
Tead1,Pdlim5,1.0
Tead1,Prickle2,1.0
Tead1,Prkag2,1.0
Tead1,Prkch,1.0
Tead1,Prune2,1.0
Tead1,Ptpn14,1.0
Tead1,Ptprm,1.0
Tead1,Rapgef2,1.0
Tead1,Rarb,1.0
Tead1,Rasal2,1.0
Tead1,Rb1cc1,1.0
Tead1,Rbms1,1.0
Tead1,Rbms3,1.0
Tead1,Rere,1.0
Tead1,Rtn4,1.0
Tead1,Samd4,1.0
Tead1,Sash1,1.0
Tead1,Schip1,1.0
Tead1,Sema3c,1.0
Tead1,Sema3d,1.0
Tead1,Sh3bp4,1.0
Tead1,Shroom3,1.0
Tead1,Smyd3,1.0
Tead1,Sorbs1,1.0
Tead1,Sorcs2,1.0
Tead1,Spidr,1.0
Tead1,Sptbn1,1.0
Tead1,Stard13,1.0
Tead1,Svil,1.0
Tead1,Tanc1,1.0
Tead1,Tcf4,1.0
Tead1,Tenm3,1.0
Tead1,Tgfb2,1.0
Tead1,Tgfbr3,1.0
Tead1,Tiam2,1.0
Tead1,Tln2,1.0
Tead1,Tmem245,1.0
Tead1,Trio,1.0
Tead1,Uaca,1.0
Tead1,Ube2h,1.0
Tead1,Vps13d,1.0
Tead1,Wwc2,1.0
Tead1,Wwtr1,1.0
Tead1,Yap1,1.0
Tead2,Ccnd2,1.0
Tead2,Rin3,1.0
Tead2,Ajuba,1.0
Tead2,Asap3,1.0
Tead2,Atp6v1a,1.0
Tead2,Atp8b2,1.0
Tead2,Cfi,1.0
Tead2,Ctdsp2,1.0
Tead2,Cybrd1,1.0
Tead2,Dlgap4,1.0
Tead2,Dnajb5,1.0
Tead2,Dtnbp1,1.0
Tead2,Fam89a,1.0
Tead2,Galnt2,1.0
Tead2,Galnt2l,1.0
Tead2,Jmjd1c,1.0
Tead2,Lamb2,1.0
Tead2,Lsm10,1.0
Tead2,Map1s,1.0
Tead2,Mpz,1.0
Tead2,Plekha4,1.0
Tead2,Rhbdf1,1.0
Tead2,Snrpc,1.0
Tead2,Speg,1.0
Tead2,St3gal2,1.0
Tead2,Tbc1d25,1.0
Tead2,Traf4,1.0
Tead2,Trip6,1.0
Tead2,Vps37b,1.0
Tead4,Ablim2,1.0
Tead4,Adamtsl1,1.0
Tead4,Adgrl2,1.0
Tead4,Alk,1.0
Tead4,Anxa2,1.0
Tead4,Bcar3,1.0
Tead4,Bcr,1.0
Tead4,Ccn2,1.0
Tead4,Cemip2,1.0
Tead4,Cmip,1.0
Tead4,Dab2ip,1.0
Tead4,Denn2b,1.0
Tead4,Dennd1a,1.0
Tead4,Dgkb,1.0
Tead4,Dlgap1,1.0
Tead4,Etv6,1.0
Tead4,Ext1,1.0
Tead4,Fam129b,1.0
Tead4,Fgfr2,1.0
Tead4,Fndc3b,1.0
Tead4,Foxo3,1.0
Tead4,Galnt2,1.0
Tead4,Galnt2l,1.0
Tead4,Glis3,1.0
Tead4,Gmds,1.0
Tead4,Gtdc1,1.0
Tead4,Hdac9,1.0
Tead4,Hivep3,1.0
Tead4,Hspg2,1.0
Tead4,Il1r1,1.0
Tead4,Iqsec1,1.0
Tead4,Itpr1,1.0
Tead4,Kazn,1.0
Tead4,Kdm4c,1.0
Tead4,Krt18,1.0
Tead4,Litaf,1.0
Tead4,Macf1,1.0
Tead4,Maml2,1.0
Tead4,Map4k4,1.0
Tead4,Mid1,1.0
Tead4,Mpzl1,1.0
Tead4,Myh9,1.0
Tead4,Nek6,1.0
Tead4,Pde4b,1.0
Tead4,Pdgfc,1.0
Tead4,Pdlim1,1.0
Tead4,Phldb2,1.0
Tead4,Phlpp1,1.0
Tead4,Picalm,1.0
Tead4,Plcl1,1.0
Tead4,Plxna2,1.0
Tead4,Prkch,1.0
Tead4,Ptprj,1.0
Tead4,Rabgap1l,1.0
Tead4,Rai14,1.0
Tead4,Rbpms,1.0
Tead4,Rin3,1.0
Tead4,Ripor3,1.0
Tead4,Rnd3,1.0
Tead4,Sik3,1.0
Tead4,Sorbs2,1.0
Tead4,Spidr,1.0
Tead4,Sptb,1.0
Tead4,Stk10,1.0
Tead4,Tacc2,1.0
Tead4,Tcf4,1.0
Tead4,Tgfbi,1.0
Tead4,Tgm2,1.0
Tead4,Tiam2,1.0
Tead4,Tjp2,1.0
Tead4,Tle4,1.0
Tead4,Trim2,1.0
Tead4,Vmp1,1.0
Tead4,Zmynd8,1.0
Tfap2a,Ache,-1.0
Tfap2a,Adm,1.0
Tfap2a,Adra1a,1.0
Tfap2a,Adra2b,1.0
Tfap2a,App,1.0
Tfap2a,Bace1,1.0
Tfap2a,Bcl2,-1.0
Tfap2a,Ccnb1,1.0
Tfap2a,Cdh1,1.0
Tfap2a,Cdkn1a,1.0
Tfap2a,Cftr,1.0
Tfap2a,Cga,1.0
Tfap2a,Crabp2,1.0
Tfap2a,Crx,1.0
Tfap2a,Cyp11a1,1.0
Tfap2a,Dbh,1.0
Tfap2a,Egfr,1.0
Tfap2a,Erbb2,1.0
Tfap2a,Ets1,1.0
Tfap2a,F2r,1.0
Tfap2a,Fas,1.0
Tfap2a,Fmr1,1.0
Tfap2a,Foxa1,1.0
Tfap2a,Galnt3,1.0
Tfap2a,Gast,1.0
Tfap2a,Gpx4,1.0
Tfap2a,Gusb,1.0
Tfap2a,Hgf,-1.0
Tfap2a,Hip1,1.0
Tfap2a,Hmox1,1.0
Tfap2a,Hoxa4,-1.0
Tfap2a,Hsd17b1,-1.0
Tfap2a,Htt,1.0
Tfap2a,Igfbp5,1.0
Tfap2a,Kit,1.0
Tfap2a,Krt5,1.0
Tfap2a,L1cam,1.0
Tfap2a,Mip,1.0
Tfap2a,Mmp2,1.0
Tfap2a,Mpg,1.0
Tfap2a,Myc,1.0
Tfap2a,Nme3,1.0
Tfap2a,Nr3c1,1.0
Tfap2a,Oat,1.0
Tfap2a,Penk,1.0
Tfap2a,Plaur,1.0
Tfap2a,Pold2,1.0
Tfap2a,Prkca,1.0
Tfap2a,Ptgs2,1.0
Tfap2a,Pvr,1.0
Tfap2a,S100b,1.0
Tfap2a,Serpine1,1.0
Tfap2a,Slc19a1,1.0
Tfap2a,Smpd1,1.0
Tfap2a,Snap91,1.0
Tfap2a,Sp1,1.0
Tfap2a,Spry2,1.0
Tfap2a,Taf7,1.0
Tfap2a,Th,1.0
Tfap2a,Timp2,1.0
Tfap2a,Vegfa,1.0
Tfap2c,Cdkn1a,-1.0
Tfap2c,Crabp2,1.0
Tfap2c,Csta1,1.0
Tfap2c,Csta2,1.0
Tfap2c,Csta3,1.0
Tfap2c,Cstdc4,1.0
Tfap2c,Cstdc5,1.0
Tfap2c,Cstdc6,1.0
Tfap2c,Ecm1,1.0
Tfap2c,Erbb2,1.0
Tfap2c,Esr1,1.0
Tfap2c,Foxa1,1.0
Tfap2c,Foxc1,1.0
Tfap2c,Frem2,1.0
Tfap2c,Greb1,1.0
Tfap2c,Mmp2,1.0
Tfap2c,Myc,1.0
Tfap2c,Ret,1.0
Tfap2c,Stfa1,1.0
Tfap2c,Stfa2,1.0
Tfap2c,Stfa2l1,1.0
Tfap2c,Stfa3,1.0
Tfap2c,Sult1e1,1.0
Tfap2c,Tff1,1.0
Tfap4,Mdm2,-1.0
Tfap4,Penk,1.0
Tfap4,Zfp395,1.0
Tfap4,5330417C22Rik,1.0
Tfap4,Abtb2,1.0
Tfap4,Agpat3,1.0
Tfap4,Arhgef10l,1.0
Tfap4,Atp2b2,1.0
Tfap4,Bcar1,1.0
Tfap4,Crtc1,1.0
Tfap4,Csnk1d,1.0
Tfap4,Cyth1,1.0
Tfap4,Dennd1a,1.0
Tfap4,Dennd3,1.0
Tfap4,Egfr,1.0
Tfap4,Ell,1.0
Tfap4,Etl4,1.0
Tfap4,Fgfr3,1.0
Tfap4,Gna12,1.0
Tfap4,Greb1,1.0
Tfap4,Hdac5,1.0
Tfap4,Jade2,1.0
Tfap4,Jup,1.0
Tfap4,Krt8,1.0
Tfap4,Med15,1.0
Tfap4,Mical2,1.0
Tfap4,Myom1,1.0
Tfap4,Pemt,1.0
Tfap4,Plekha7,1.0
Tfap4,Plekhg5,1.0
Tfap4,Plxna2,1.0
Tfap4,Prkcz,1.0
Tfap4,Rgs3,1.0
Tfap4,Srgap3,1.0
Tfap4,Svil,1.0
Tfap4,Synj2,1.0
Tfap4,Tbc1d2b,1.0
Tfap4,Tiam2,1.0
Tfap4,Tpm4,1.0
Tfap4,Trio,1.0
Tfdp1,Cav1,1.0
Tfdp1,Ccne1,1.0
Tfdp1,Cdk1,1.0
Tfdp1,Dhfr,1.0
Tfdp1,Mybl2,1.0
Tfdp1,Pcna,1.0
Tfdp1,Rrm1,1.0
Tfdp1,Tyms,1.0
Tfdp1,Ccne2,1.0
Tfdp1,Ckap2l,1.0
Tfdp1,Hnrnpul1,1.0
Tfdp1,Ptma,1.0
Tgif2,Ahcy,-1.0
Tgif2,Akap1,-1.0
Tgif2,Asxl1,-1.0
Tgif2,Coq8a,-1.0
Tgif2,Dpagt1,-1.0
Tgif2,Fam102a,-1.0
Tgif2,Hmgxb3,-1.0
Tgif2,Ist1,-1.0
Tgif2,Msh6,-1.0
Tgif2,Nelfa,-1.0
Tgif2,Nfkb2,-1.0
Tgif2,Ogfr,-1.0
Tgif2,Prr3,-1.0
Tgif2,Rpl3,-1.0
Tgif2,Septin9,-1.0
Tgif2,Smox,-1.0
Tgif2,Tcirg1,-1.0
Tgif2,Zbtb2,-1.0
Tgif2,Zscan2,-1.0
Thap1,Fam20b,1.0
Thap1,Acap3,1.0
Thap1,Arhgdia,1.0
Thap1,Bcor,1.0
Thap1,Col18a1,1.0
Thap1,Coro2a,1.0
Thap1,Csnk1d,1.0
Thap1,Cyfip1,1.0
Thap1,Dock6,1.0
Thap1,Eps8l2,1.0
Thap1,Faap100,1.0
Thap1,Fam78a,1.0
Thap1,Fgfr3,1.0
Thap1,Fgfrl1,1.0
Thap1,Fndc10,1.0
Thap1,Gak,1.0
Thap1,Gale,1.0
Thap1,Gnb1,1.0
Thap1,Gpt2,1.0
Thap1,Gramd1a,1.0
Thap1,Hdac11,1.0
Thap1,Hook2,1.0
Thap1,Hsp90aa1,1.0
Thap1,Ier2,1.0
Thap1,Iqsec1,1.0
Thap1,Ltbp3,1.0
Thap1,Lysmd2,1.0
Thap1,Mast3,1.0
Thap1,Metrnl,1.0
Thap1,Mtcl1,1.0
Thap1,Myo1c,1.0
Thap1,Ncor2,1.0
Thap1,Nkd2,1.0
Thap1,Pidd1,1.0
Thap1,Piezo1,1.0
Thap1,Plec,1.0
Thap1,Ppm1f,1.0
Thap1,Ppp6r1,1.0
Thap1,Rasgef1a,1.0
Thap1,Rreb1,1.0
Thap1,Rxra,1.0
Thap1,Sgms1,1.0
Thap1,Ski,1.0
Thap1,Srcin1,1.0
Thap1,Stip1,1.0
Thap1,Sympk,1.0
Thap1,Tcf25,1.0
Thap1,Tle5,1.0
Thap1,Trabd,1.0
Thap1,Ubtf,1.0
Thap1,Unkl,1.0
Thap1,Usf2,1.0
Thap1,Ywhaz,1.0
Thap1,Zfp276,1.0
Thap11,Cnih4,-1.0
Thap11,Lsm10,-1.0
Thap11,Prpf31,-1.0
Thap11,Slc4a2,-1.0
Thap11,Snx17,-1.0
Thap11,Tmem115,-1.0
Thap11,Afg1l,-1.0
Thap11,Ap2s1,-1.0
Thap11,Atl3,-1.0
Thap11,AU015836,-1.0
Thap11,Babam1,-1.0
Thap11,Banp,-1.0
Thap11,Bola1,-1.0
Thap11,Bub1b,-1.0
Thap11,Bub3,-1.0
Thap11,Calcoco1,-1.0
Thap11,Ccdc191,-1.0
Thap11,Ccdc90b,-1.0
Thap11,Cep128,-1.0
Thap11,Chchd3,-1.0
Thap11,Chchd4,-1.0
Thap11,Chrnb1,-1.0
Thap11,Cldn12,-1.0
Thap11,Clp1,-1.0
Thap11,Cnpy2,-1.0
Thap11,Cops7b,-1.0
Thap11,Dcakd,-1.0
Thap11,Desi2,-1.0
Thap11,Dffa,-1.0
Thap11,Dnajc17,-1.0
Thap11,Dnajc18,-1.0
Thap11,Dnm1l,-1.0
Thap11,Dpm3,-1.0
Thap11,Eif1b,-1.0
Thap11,Eif2b4,-1.0
Thap11,Eif2s2,-1.0
Thap11,Eny2,-1.0
Thap11,Erp44,-1.0
Thap11,Fam168a,-1.0
Thap11,Fbxl19,-1.0
Thap11,Fto,-1.0
Thap11,Fyco1,-1.0
Thap11,Gpkow,-1.0
Thap11,Hcfc1r1,-1.0
Thap11,Hexim2,-1.0
Thap11,Hsp90b1,-1.0
Thap11,Hsph1,-1.0
Thap11,Invs,-1.0
Thap11,Itch,-1.0
Thap11,Itpr1,-1.0
Thap11,Izumo1,-1.0
Thap11,Lmbrd2,-1.0
Thap11,Lmna,-1.0
Thap11,Lrrc29,-1.0
Thap11,Lysmd1,-1.0
Thap11,Mad2l1bp,-1.0
Thap11,Med11,-1.0
Thap11,Mitf,-1.0
Thap11,Mrpl24,-1.0
Thap11,Mrpl42,-1.0
Thap11,Mrpl50,-1.0
Thap11,Mtr,-1.0
Thap11,Ndc1,-1.0
Thap11,Nmt1,-1.0
Thap11,Nop14,-1.0
Thap11,Nudcd1,-1.0
Thap11,Nup153,-1.0
Thap11,Nutf2,-1.0
Thap11,Nutf2-ps1,-1.0
Thap11,Pcm1,-1.0
Thap11,Pdcd10,-1.0
Thap11,Pemt,-1.0
Thap11,Phb,-1.0
Thap11,Phf23,-1.0
Thap11,Pnkd,-1.0
Thap11,Pnpla6,-1.0
Thap11,Pop1,-1.0
Thap11,Ppcdc,-1.0
Thap11,Ppp1r12b,-1.0
Thap11,Ppp2r5b,-1.0
Thap11,Prcc,-1.0
Thap11,Rangap1,-1.0
Thap11,Rida,-1.0
Thap11,Rpgrip1l,-1.0
Thap11,Sel1l,-1.0
Thap11,Sh2d6,-1.0
Thap11,Sirt2,-1.0
Thap11,Skp2,-1.0
Thap11,Slc25a19,-1.0
Thap11,Slc35b4,-1.0
Thap11,Smarcal1,-1.0
Thap11,Smim13,-1.0
Thap11,Snap47,-1.0
Thap11,Snx16,-1.0
Thap11,Snx27,-1.0
Thap11,Sox6,-1.0
Thap11,Swt1,-1.0
Thap11,Sympk,-1.0
Thap11,Tbc1d31,-1.0
Thap11,Thrap3,-1.0
Thap11,Tmem109,-1.0
Thap11,Tmem208,-1.0
Thap11,Trappc3,-1.0
Thap11,Trmt1l,-1.0
Thap11,Uba1,-1.0
Thap11,Ubr2,-1.0
Thap11,Usp48,-1.0
Thap11,Vps41,-1.0
Thap11,Vps50,-1.0
Thap11,Wbp2,-1.0
Thap11,Wnk1,-1.0
Thap11,Zcchc8,-1.0
Thap11,Zfp444,-1.0
Thap11,Zfp605,-1.0
Thap11,Zscan22,-1.0
Trp53,Abcb1a,-1.0
Trp53,Abcb1b,-1.0
Trp53,Abcc1,1.0
Trp53,Acta2,1.0
Trp53,Ada,1.0
Trp53,Adgrb1,1.0
Trp53,Adgrb2,1.0
